Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;24405828;4702416.16394584;290.0667;16.02131;14;318.5369;False
2;82428464;15833851.3860772;435.2035;20.06556;14;337.0589;False
3;103018632;37157116.7870296;468.7831;20.53482;14;337.0589;False
4;98814240;37341002.5000175;462.317;23.60365;14;337.1715;False
5;163667328;48317757.8615601;547;23.28943;14;337.1715;True
6;99187000;32891883.6930709;462.8976;22.24588;14;337.1715;False
7;99345432;31921835.1519672;463.1439;20.40549;14;337.1715;False
8;146312640;34131930.2668976;526.9393;23.49225;14;337.1715;False
9;163667328;59459119.4994337;547;23.56006;14;338.633;True
10;150092240;47974025.159375;531.4382;24.78821;14;337.9489;False
11;163667328;42371919.0116628;547;22.55063;14;339.6891;True
12;101798752;37424063.896875;466.9254;22.12939;14;339.6891;False
13;163667328;67072850.11875;547;20.44995;14;339.9828;True
14;163667328;53212497.2823532;547;22.18768;13;336.0641;True
15;146145792;63459392.775;526.739;23.56616;13;336.014;False
16;143097792;49009215.7164062;523.0513;24.71002;14;339.7276;False
17;163667328;52309711.2756362;547;22.00269;14;339.2921;True
18;149604128;44504774.0485973;530.8615;20.23102;14;339.5442;False
19;163667328;56520549.0105713;547;21.02283;14;339.5442;True
20;163667328;60515086.1576876;547;21.54565;14;339.5442;True
21;163667328;63881807.0950195;547;24.27924;14;338.5617;True
22;163667328;70135708.9375;547;24.60461;13;338.3583;True
23;163667328;58222485.75;547;22.36145;14;338.6123;True
24;163667328;52383106.1890625;547;21.88513;14;340.0955;True
25;163667328;75637154.9755584;547;23.78711;14;340.0374;True
26;163667328;60461252.2414795;547;21.84631;14;340.3401;True
27;163667328;54986590.99375;547;20.14514;12;332.6928;True
28;163667328;47054976.2;547;26.1554;14;342.2061;True
29;245393968;72326887.0501966;626.0677;23.44348;12;334.961;False
30;146061728;43599741.175787;526.6379;24.16943;14;341.2778;False
31;163667328;72268932.6875;547;19.80786;14;337.1715;True
32;163667328;50299094.9375;547;19.85938;14;337.1715;True
33;163667328;57665356.1104431;547;21.37415;14;337.1715;True
34;163667328;75149126.7921875;547;20.07214;14;337.1715;True
35;163667328;81622874.751249;547;22.47107;14;337.1715;True
36;213211296;82175764.6564819;597.4067;25.05432;14;337.1715;False
37;234661840;68413079.0914063;616.8044;24.18896;13;333.3933;False
38;163667328;88129906.425;547;23.05334;13;333.3933;True
39;163667328;77101861.25;547;26.05115;13;334.8151;True
40;163667328;86786551.275;547;23.88538;13;337.2162;True
41;163667328;90787662.05;547;29.30908;13;335.3185;True
42;192608160;82711887.925;577.5083;29.14172;12;332.3427;False
43;163667328;82108286.2;547;21.22852;13;335.9945;True
44;149243104;55568889.1282165;530.4341;31.9834;13;335.7856;False
45;163667328;60234792.8;547;22.66211;11;333.9373;True
46;163667328;75624877.25;547;19.56738;11;333.1303;True
47;163667328;59585711.7;547;22.02026;11;333.0811;True
48;163667328;85458244.6875;547;21.56348;11;333.0811;True
49;163667328;56461504.175;547;23.68359;12;334.27;True
50;149329872;57817517.6;530.5369;23.47412;13;337.0459;False
51;163667328;62746365.4120165;547;19.8938;12;332.5565;True
52;163667328;78942490;547;20.36328;10;331.813;True
53;163667328;60757657.225;547;21.46899;12;334.2659;True
54;163667328;71000095.0676758;547;21.9729;11;335.8979;True
55;149303584;43308186.7757813;530.5057;22.57642;12;334.6695;False
56;163667328;62369455.3;547;19.58081;13;334.9283;True
57;120627504;57594059.05;494.1007;25.45117;13;336.2744;False
58;122543928;55781415.6023438;496.7036;29.20166;12;335.6213;False
59;163667328;66126656;547;22.3186;11;332.2783;True
60;225128400;73867244.45;608.3359;25.31885;13;334.4994;False
61;163667328;61464246.3;547;23;11;332.2783;True
62;163667328;77529106.1085819;547;20.60889;12;331.8831;True
63;163667328;78312184.35;547;21.53149;11;332.6412;True
64;163667328;101041239.3;547;20.65601;11;332.6974;True
65;163667328;72500530.9983248;547;21.36523;11;331.8168;True
66;163667328;84876908.5;547;20.21118;12;332.6978;True
67;163667328;74583839.9742188;547;21.38086;11;330.5169;True
68;163667328;55963138.2;547;21.55615;12;334.7561;True
69;163667328;61537029.8375;547;22.69458;12;334.7561;True
70;163667328;66598132.775;547;23.03687;11;330.7634;True
71;163667328;69508191.6625;547;23.94971;12;332.8663;True
72;163667328;62376630.175;547;20.81616;12;332.8663;True
73;163667328;53315408.0636719;547;20.53564;11;332.8239;True
74;163667328;61747081.6390625;547;23.85107;12;335.7364;True
75;163667328;59965321.7375;547;21.39697;12;331.7884;True
76;163667328;81976722.925;547;20.95044;11;333.4323;True
77;163667328;60616901.4831804;547;21.22095;12;331.743;True
78;163667328;71259356.028125;547;19.4856;12;332.3431;True
79;163667328;62322372.3129651;547;21.16187;12;334.8382;True
80;163667328;76750242.7375;547;20.25171;12;332.2645;True
81;163667328;71112419.5666016;547;19.89429;12;332.2645;True
82;163667328;69847235.8875;547;26.36621;12;331.935;True
83;163667328;76104204.275;547;20.60278;11;332.3152;True
84;183801312;76685348.2076294;568.5686;25.74414;12;330.5714;False
85;163667328;66513370.05;547;19.96753;13;331.8647;True
86;163667328;79312604.95625;547;20.42334;12;332.9359;True
87;163667328;71514234.0890625;547;22.85449;12;332.9359;True
88;163667328;91699502.7;547;21.72534;12;332.3196;True
89;163667328;77581736.675;547;22.08325;12;332.6245;True
90;163667328;84921428.703125;547;27.34106;12;332.543;True
91;163667328;72357004.5;547;22.03003;12;332.7143;True
92;163667328;65339612.728125;547;19.68213;12;332.8276;True
93;145803792;46573001.5625;526.3278;20.68066;12;333.2512;False
94;163667328;61836385.1375;547;21.80176;12;332.9164;True
95;163667328;68745893.5125;547;21.8584;11;330.9232;True
96;163667328;56088875.696875;547;23.81494;12;333.1788;True
97;163667328;76574025.875;547;21.94727;11;330.2938;True
98;163667328;56596382.325;547;21.5166;11;330.8051;True
99;163667328;71868889.675;547;19.73877;11;332.7184;True
100;163667328;74098170.75;547;20.89844;12;332.0388;True
