Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;320.904663085938;64.7750588461757;320.9047;18.05767;13;305.1906;False
2;322.005615234375;93.8594975829124;322.0056;19.00923;13;348.7388;False
3;293.088623046875;98.3160102367401;293.0886;19.70679;11;370.5459;False
4;434.972290039063;112.322568948567;434.9723;23.3753;11;370.5459;False
5;402.1103515625;164.833836638927;402.1104;24.161;11;287.0623;False
6;547;71.3659563466907;547;22.65823;14;301.3446;True
7;404.969879150391;96.6341360151768;404.9699;18.76176;14;301.3446;False
8;461.41943359375;113.710649894923;461.4194;23.97246;12;345.2895;False
9;462.721649169922;130.469321848452;462.7216;22.70776;14;301.3446;False
10;402.455169677734;154.19622451663;402.4552;17.39105;14;301.3446;False
11;466.5595703125;111.923954429477;466.5596;22.95868;14;301.3446;False
12;547;123.479604423791;547;21.64578;14;317.9181;True
13;350.573303222656;64.8659455448389;350.5733;19.28555;10;337.6953;False
14;404.631042480469;135.260003179312;404.631;24.72757;14;317.9181;False
15;374.263122558594;123.346323728561;374.2631;24.10895;13;338.8568;False
16;406.816040039063;163.706115162373;406.816;19.64301;13;351.1222;False
17;547;139.213762232661;547;22.50885;12;409.9991;True
18;492.50830078125;152.249840387702;492.5083;26.76141;12;409.9991;False
19;344.236877441406;104.470415313542;344.2369;25.02637;12;409.9991;False
20;405.179321289063;152.65996888876;405.1793;18.63049;12;347.2834;False
21;463.79833984375;173.208810516074;463.7983;24.57843;12;426.4074;False
22;403.272308349609;153.652433079481;403.2723;23.57513;13;321.5624;False
23;407.093933105469;105.986834979057;407.0939;19.45734;13;265.2561;False
24;270.303649902344;48.1609726592898;270.3036;15.60577;12;302.8545;False
25;373.302001953125;106.768405751884;373.302;25.52631;13;380.3534;False
26;406.972747802734;137.609307202697;406.9727;24.96167;12;305.1617;False
27;464.576354980469;108.539173981547;464.5764;21.85034;14;412.8494;False
28;431.016662597656;125.36198579669;431.0167;21.4093;14;412.8494;False
29;435.768463134766;107.423725450039;435.7685;19.91235;13;347.6559;False
30;432.194641113281;132.593515513837;432.1946;22.34149;13;347.6559;False
