Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;1857008000;360761280.8;374.1844;20.48869;14;313.3858;False
2;1679333632;560732921.6;335.8504;26.50822;11;387.9218;False
3;2326865920;675089170.4;401.5768;24.62861;11;387.5142;False
4;2973814784;905756578.8;434.7963;20.68007;12;416.9113;False
5;1619940992;757368510.8;319.39;17.2103;12;387.8289;False
6;2807898624;860090506.8;428.3653;20.81612;12;403.1854;False
7;3929179392;1380863220;525.1928;26.22176;11;387.5479;False
8;2759053312;1315618880.8;432.817;24.05884;11;399.9365;False
9;3242914304;1137294944.8;464.0695;24.71347;12;403.8647;False
10;2408914176;1189963707.6;403.2273;22.74207;12;387.4713;False
11;2380737792;1317164416.8;400.0472;23.48911;12;389.6333;False
12;2748159488;1501465647.2;433.3838;25.81873;12;388.761;False
13;3154862592;1522040235.2;466.6651;28.01196;12;388.3318;False
14;3361070080;1501061524.8;465.8239;26.64862;13;410.0654;False
15;3397136384;1645260794.4;465.7;21.9621;13;410.0654;False
16;2944071936;1378646077.6;432.6526;23.29407;13;410.0654;False
17;3377841920;1603591578.4;464.6588;22.45599;13;410.0654;False
18;4598287360;1570126521.6;547;25.8493;13;407.1555;True
19;3869876736;1425521272;501.0375;26.11096;13;409.1396;False
20;3737492736;1344168847.2;494.0141;28.83093;13;408.1566;False
21;2631409152;1660985720;404.3375;25.04791;14;407.6951;False
22;3436427008;1723278896.8;465.5933;23.31085;14;407.8992;False
23;3468158208;1656547912.8;466.7281;21.66083;14;407.8992;False
24;4771479552;1579309764.8;547;21.33978;14;411.0684;True
25;4723144192;1888127908.8;547;25.33594;14;411.4288;True
26;3483746304;1728831355.2;465.4152;22.15601;14;413.6007;False
27;3941214464;1937763267.2;495.3567;19.93243;14;411.5953;False
28;4754051072;2207992905.6;547;21.86945;14;409.9473;True
29;4678141440;2095533325.6;547;21.83252;13;410.8864;True
30;3817035776;1920584876.8;496.0623;23.02966;13;408.3845;False
