Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;372.974639892578;124.053518973291;372.9746;25.02448;14;444.0534;False
2;492.451873779297;183.355554910004;492.4519;24.52027;14;338.7189;False
3;490.533477783203;169.858296903968;490.5335;22.52468;13;336.9527;False
4;343.102386474609;117.381750831008;343.1024;23.39191;13;340.7377;False
5;403.789459228516;153.173776879907;403.7895;21.68051;12;327.2195;False
6;432.428802490234;165.765687766671;432.4288;20.44849;12;326.7146;False
7;376.906707763672;147.394604930282;376.9067;18.85219;13;345.8207;False
8;356.312347412109;113.451103708148;356.3123;22.0376;12;320.972;False
9;436.064361572266;162.887540727854;436.0644;27.02515;12;302.1265;False
10;376.997741699219;152.403210222721;376.9977;16.97159;12;301.3633;False
11;406.481994628906;182.634899511933;406.482;26.79123;12;326.9102;False
12;547;191.521346634626;547;19.71826;12;346.2048;True
13;437.708862304688;160.012628674507;437.7089;19.19745;11;279.2135;False
14;467.455383300781;190.158320942521;467.4554;24.37598;12;327.2836;False
15;547;214.387315154076;547;24.23245;12;312.1812;True
16;468.114562988281;166.085781660676;468.1146;19.72443;12;326.2404;False
17;375.546875;136.334318628907;375.5469;18.48688;10;298.0349;False
18;373.231628417969;184.084535074234;373.2316;21.8219;12;325.381;False
19;499.662414550781;195.066774880886;499.6624;21.7876;11;321.9801;False
20;496.087158203125;137.619690066576;496.0872;22.34003;10;264.69;False
21;463.472290039063;162.216411936283;463.4723;24.62195;13;329.097;False
22;375.064025878906;176.417099817097;375.064;20.66357;13;328.8108;False
23;346.771240234375;144.956927123666;346.7712;22.42621;12;278.2962;False
24;465.023895263672;165.000491309166;465.0239;26.66882;13;279.2486;False
25;502.464385986328;198.072512304783;502.4644;24.03381;10;293.7464;False
26;529.249816894531;240.425134503841;529.2498;24.1972;13;299.781;False
27;467.803680419922;157.079109632969;467.8037;26.03491;11;266.5319;False
28;467.531585693359;172.94593372345;467.5316;22.57397;10;294.3329;False
29;501.232818603516;214.112205272913;501.2328;24.60431;10;299.8968;False
30;531.684143066406;161.630959328637;531.6841;19.71094;10;275.7968;False
