Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;922.657958984375;388.845716223679;354.8684;19.45635;12;398.0985;False
2;1047.005859375;374.149328584597;402.6945;20.72824;12;387.7039;False
3;1210.50793457031;355.729569840431;465.58;24.83495;13;294.369;False
4;1058.57580566406;283.281953108311;407.1446;20.20284;12;398.0985;False
5;1214.6796875;365.395129020512;467.1845;23.515;12;387.7039;False
6;974.690856933594;207.170713149942;374.8811;20.52876;12;387.7039;False
7;1198.64892578125;419.747155860439;461.0188;22.51227;10;268.2575;False
8;1377.51806640625;372.846786696278;529.8146;24.99036;14;360.2512;False
9;1367.56201171875;390.561787825823;525.9854;26.54776;13;412.923;False
10;1286.21032714844;395.689319522399;494.6963;27.0296;11;365.2573;False
11;1128.61364746094;388.251961502433;434.0822;22.02823;13;371.0834;False
12;1922.19995117188;487.215175208449;547;24.41742;13;412.923;True
13;1367.25244140625;281.752672380209;525.8663;29.37518;13;371.0834;False
14;1922.19995117188;378.581329851598;547;22.43481;13;314.1234;True
15;1287.20532226563;401.208090285957;495.0789;24.39444;12;446.2174;False
16;1922.19995117188;427.303794491291;547;25.45538;12;452.3104;True
17;981.1845703125;452.632014000416;377.3787;20.74316;12;446.2174;False
18;1369.20227050781;376.510223293304;526.6163;24.78467;14;355.5666;False
19;1291.57971191406;345.758687700331;496.7614;20.54175;14;355.5666;False
20;1156.33825683594;282.857928774878;444.7455;25.82556;12;446.2174;False
21;1046.02136230469;335.671473724395;402.3159;23.87646;10;339.4593;False
22;1922.19995117188;360.727418611199;547;23.21222;10;339.4593;True
23;1363.42614746094;371.855112869106;524.3947;25.97656;10;339.4593;False
24;1922.19995117188;485.883474649489;547;21.04858;10;339.4593;True
25;1285.04736328125;312.806523361057;494.249;22.56482;10;339.4593;False
26;1204.60656738281;491.479102249444;463.3102;21.68359;12;446.2174;False
27;1113.38427734375;364.858792549372;428.2247;23.70258;14;438.0876;False
28;1125.99377441406;319.305382600427;433.0745;23.78308;13;341.7056;False
29;1126.76049804688;465.983673788235;433.3694;22.07031;13;341.7056;False
30;1147.93725585938;392.572890599351;441.5143;25.28351;12;361.819;False
