Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;-59259.62109375;-90438.430078125;401.5839;22.5022;13;282.9496;False
2;-66807.28125;-84920.276953125;326.5382;18.40685;14;304.3405;False
3;-67171.1328125;-83919.152734375;323.1673;22.55883;11;287.5479;False
4;-58420.70703125;-84942.5416015625;409.847;21.72466;11;287.5479;False
5;-46055.5546875;-78486.2669921875;532.8707;29.06099;12;273.2909;False
6;-53111.9140625;-80232.1482421875;462.524;22.55859;13;282.9496;False
7;-58465.3671875;-82439.7013671875;409.2761;20.22382;12;273.2909;False
8;-49654.03515625;-79576.90859375;496.8617;23.26738;11;287.5479;False
9;-52879.40625;-81612.81328125;465.1051;30.04498;14;403.1107;False
10;-55907.3515625;-78525.0662109375;434.8173;22.58813;10;248.5668;False
11;-49359.69921875;-77193.47578125;499.8102;23.64212;12;248.9452;False
12;-58336.54296875;-83954.5376953125;410.6238;21.00272;12;369.9348;False
13;-46515.04296875;-79107.616796875;528.0385;23.87543;12;350.4659;False
14;-56145.51953125;-81862.73203125;432.4447;22.41858;12;273.2909;False
15;-67074.3671875;-79671.5078125;323.8465;17.88962;12;273.2909;False
16;-55972.1796875;-80572.9796875;434.2338;23.52692;12;308.6279;False
17;-59175.3046875;-81937.7451171875;402.1848;19.6192;12;350.4659;False
18;155396.296875;-70956.6658203125;547;23.95264;12;350.4659;True
19;-61687.99609375;-80601.759375;377.3026;19.52722;10;248.5668;False
20;-56130.46484375;-77151.5732421875;432.5701;22.09717;10;248.5668;False
21;-58585.37109375;-80886.1380859375;407.959;19.05853;11;310.4093;False
22;-58766.39453125;-78976.5708984375;406.3414;20.71857;12;333.3544;False
23;-52995.3984375;-76108.7978515625;463.8814;26.10925;12;364.8215;False
24;-52735.7578125;-80970.408984375;466.4387;25.6156;11;310.4093;False
25;155391.640625;-68513.4892578125;547;24.49036;12;364.8215;True
26;-55632.15625;-82971.621484375;437.4493;21.39478;12;333.3544;False
27;-49284.390625;-78100.2259765625;500.5711;23.82343;11;321.6474;False
28;-55955.59375;-80298.890625;434.4704;25.06171;12;333.3544;False
29;-52590.3828125;-81304.7775390625;467.5089;20.69977;12;333.3544;False
30;-46244.3984375;-76957.383984375;530.5574;22.21252;12;333.3544;False
