Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;1197100544;133502693.446046;408.3854;27.22766;14;332.7476;False
2;2674145280;228842096.107243;533.853;24.637;14;283.5173;False
3;1425614208;189440779.037232;432.8731;22.47554;12;290.3835;False
4;250270256;49163621.206344;242.3798;15.53036;12;371.1923;False
5;569990336;39871316.9923223;318.8961;18.97834;11;373.5327;False
6;944549184;140893537.391295;377.3707;19.93988;13;359.1245;False
7;7102245376;442023145.009527;547;20.9841;13;365.3777;True
8;502973632;74292828.867103;305.8734;22.64215;13;390.9832;False
9;731238912;80511345.0820215;346.5078;23.1411;13;424.5119;False
10;1307936128;266059785.149775;420.619;22.47809;11;403.0543;False
11;1439467392;214076536.294112;434.2708;20.34891;13;369.8883;False
12;2184127488;193653715.494637;499.0215;21.08377;13;369.8883;False
13;7102245376;503904618.797279;547;24.08987;14;338.2063;True
14;7102245376;955153373.9929;547;21.64029;12;316.3914;True
15;7102245376;458712723.422579;547;23.53259;12;316.3914;True
16;7102245376;684939487.995793;547;23.25204;12;316.3914;True
17;2591695360;285398738.568133;528.309;27.82739;12;316.3914;False
18;7102245376;377549992.536501;547;24.48676;12;316.3914;True
19;1466249216;147971758.997575;436.9475;28.23187;13;324.0995;False
20;2644222208;263259397.516177;531.8542;25.04663;13;324.0995;False
21;1739494656;179418702.584635;462.5596;21.20038;13;380.3468;False
22;7102245376;399445385.78975;547;22.2326;12;330.4966;True
23;2117607296;206391080.659624;493.9032;25.73999;12;330.4966;False
24;2179046144;234504374.703185;498.6342;23.45825;11;297.5477;False
25;574815168;126929500.515247;319.7933;26.18176;11;367.7728;False
26;332648576;74500940.5929687;266.4947;16.4245;12;339.8203;False
27;1719987840;277915759.859352;460.824;23.89899;13;357.4192;False
28;1236025472;162588016.85133;412.7646;21.99341;13;363.0334;False
29;1128024192;104068942.239861;400.3742;26.07343;10;371.1204;False
30;904904960;96125128.5199887;372.0154;19.65289;10;371.1204;False
