Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;634.505554199219;188.970418537408;244.0406;17.74627;14;352.6456;False
2;833.887329101563;312.250564074516;320.7259;25.19206;12;304.7334;False
3;1052.0751953125;307.04337387681;404.6443;19.71846;12;304.7334;False
4;1133.30004882813;289.696514487267;435.8846;22.97499;12;374.6451;False
5;699.971618652344;218.918254457042;269.2198;20.6291;12;304.7334;False
6;1286.40026855469;348.38369101733;494.7693;23.25687;12;374.6451;False
7;973.165466308594;431.871311930381;374.2944;23.06592;12;374.6451;False
8;1290.21472167969;403.563398295641;496.2365;24.73709;11;311.823;False
9;1115.49096679688;362.124955058098;429.035;32.02649;13;421.8905;False
10;1922.19995117188;433.582196003199;547;22.6033;12;368.1746;True
11;1058.05590820313;282.006832183152;406.9446;21.51294;14;343.5148;False
12;1126.96765136719;360.347728188336;433.4491;26.21222;11;319.3672;False
13;1058.14575195313;321.56624449417;406.9792;24.20172;12;308.2055;False
14;977.1865234375;311.233098639245;375.841;19.58478;11;340.2259;False
15;917.375244140625;301.067662194371;352.8366;22.92676;11;340.2259;False
16;1287.57666015625;327.352098472044;495.2218;25.58936;12;360.2148;False
17;1045.70849609375;524.397380998731;402.1956;21.89807;12;301.8176;False
18;897.118713378906;344.511146818008;345.0457;26.57056;12;381.0912;False
19;893.338012695313;267.120571893454;343.5916;23.73285;12;381.0912;False
20;904.969421386719;344.339929679316;348.0652;26.13446;14;441.7571;False
21;1922.19995117188;548.926569616795;547;22.18481;12;270.4051;True
22;766.670471191406;308.063373780251;294.8733;25.88995;12;270.4051;False
23;841.635803222656;349.445097927749;323.7061;17.05597;12;360.2148;False
24;907.036254882813;327.944616127014;348.8601;17.70502;12;360.2148;False
25;1125.42370605469;409.547315883636;432.8553;22.4115;12;360.2148;False
26;1055.34252929688;315.171682445408;405.901;23.03436;12;360.2148;False
27;1299.89855957031;404.8698715657;499.961;22.90466;12;360.2148;False
28;1202.74853515625;383.442875136063;462.5956;24.57336;12;360.2148;False
29;1051.48608398438;336.019963988662;404.4177;22.86908;12;360.2148;False
30;1283.96166992188;372.481505271792;493.8314;20.81555;13;333.8332;False
