Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;32146110;2489732.61454517;317.9627;24.09979;13;321.4389;False
2;32590244;14870032.70625;319.4203;19.20652;13;321.4389;False
3;65734160;17813456.5162759;403.5807;21.27667;12;320.362;False
4;53347468;17389923.53125;376.4477;20.92255;13;321.4389;False
5;65303556;16651198.3976563;402.6975;19.01376;13;321.3127;False
6;80172616;20120266.73125;431.1966;25.78647;13;319.1672;False
7;98303144;23925529.0625;461.5185;26.4389;13;319.7943;False
8;83225240;33634871.3041809;436.6013;23.82034;13;321.5269;False
9;99075160;23553248.601334;462.7235;23.40195;12;318.6967;False
10;32430624;14397257.6358841;318.898;32.06934;12;319.3731;False
11;65426432;17312419.9667582;402.9499;23.40051;12;320.2691;False
12;101125944;22500249.4590942;465.8944;19.9632;12;320.7658;False
13;98853504;27006178.7758195;462.3782;21.64874;13;319.9187;False
14;65652628;22568163.0784442;403.4138;22.52356;12;321.1122;False
15;101347584;25237676.8796875;466.2346;25.8866;12;321.3674;False
16;163667328;39622499.3047513;547;22.3338;12;321.3674;True
17;148226992;34608461.9644104;529.2275;22.46979;12;321.5317;False
18;163667328;60808080.45;547;26.36572;12;321.3182;True
19;120208440;57283596.663501;493.5278;22.79547;12;321.4963;False
20;100270440;35986413.327832;464.5769;21.3811;12;321.4914;False
21;122269608;39965848.75;496.3326;20.81641;12;321.4963;False
22;163667328;38854547.1545654;547;23.1886;12;318.4447;True
23;163667328;34564087.5600342;547;24.88928;12;318.9627;True
24;123447672;32568096.3715219;497.9216;22.45862;12;318.4447;False
25;101363760;25252328.3796139;466.2594;21.81726;11;317.2586;False
26;146148128;37974797.1554687;526.7418;20.99512;11;317.2586;False
27;163667328;31005307.2168091;547;20.02173;12;317.6165;True
28;163667328;33411262.8713382;547;21.74634;11;317.2586;True
29;134380080;35486687.475;512.2064;27.15002;11;319.485;False
30;146311120;32509537.9901611;526.9375;22.37512;11;316.3797;False
31;146324688;26899680.4930176;526.9538;29.04175;11;316.163;False
32;163667328;47765757.7966265;547;19.42651;11;316.3797;True
33;89023768;32552376.8739643;446.5143;23.64319;11;317.4123;False
34;163667328;45565192.6852007;547;20.66345;10;312.6748;True
35;122059816;43980364.682349;496.0486;24.22583;11;313.9201;False
36;146372992;49529675.9355469;527.0118;21.96118;10;311.5634;False
37;148337280;43942220.0034398;529.3588;23.49292;11;315.2729;False
38;146161792;33534360.1457642;526.7582;24.00439;12;315.9726;False
39;99237504;36230885.2218567;462.9761;20.62976;12;315.9726;False
40;147370768;50006174.4036743;528.2065;23.53357;11;313.9655;False
41;66098488;28743689.9560547;404.3249;19.53662;12;315.9726;False
42;147578368;41353094.7855469;528.4545;22.29431;10;313.4301;False
43;99673848;30191633.0643188;463.6537;21.20569;11;312.1039;False
44;122795320;31273815.2508301;497.043;25.7876;12;315.4721;False
45;163667328;34564486.7937544;547;23.41821;12;315.4721;True
46;163667328;42394563.222522;547;21.16724;12;314.8039;True
47;163667328;58004304.5562988;547;19.42676;12;317.1337;True
48;163667328;52991226.2686371;547;22.84961;12;318.1754;True
49;82000520;36959542.3263184;434.4491;25.03174;10;310.6931;False
50;99892832;47685774.05;463.993;22.55103;12;315.4128;False
51;163667328;46064697.1368347;547;19.44971;10;309.2708;True
52;163667328;53419232.3991564;547;19.77319;12;315.4128;True
53;163667328;60340247.725;547;20.28198;12;315.4128;True
54;163667328;71871695.221875;547;19.45215;12;315.4128;True
55;163667328;56204701.8543832;547;20.85986;10;310.782;True
56;149361104;48228357.1293823;530.5739;19.71289;12;318.3747;False
57;163667328;56796825.483862;547;20.38843;12;318.9993;True
58;147374032;45511608.4625;528.2104;22.46216;10;311.7246;False
59;150084112;60942001.0736633;531.4286;22.42139;10;310.7311;False
60;163667328;39102177.8459351;547;19.479;11;315.9723;True
