Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;40.590518951416;6.7055455327034;494.3477;23.90533;12;331.3598;False
2;29.795825958252;8.40261924266815;434.3731;21.04769;12;327.7259;False
3;53.8152694702148;12.3363494157791;547;23.17619;13;323.0193;True
4;43.0654830932617;12.4326528310776;493.4351;21.02608;14;331.2831;False
5;50.0271987915039;13.5532800316811;528.7109;22.07428;13;329.7021;False
6;57.1968269348145;23.2979323387146;547;19.59055;14;328.756;True
7;57.0655937194824;25.5906464099884;547;19.91824;14;328.756;True
8;37.1089897155762;16.337265586853;468.9321;19.75919;13;330.2149;False
9;70.2606735229492;21.9120902299881;595.7348;24.21664;13;330.2149;False
10;53.0050849914551;25.3767250418663;534.6857;22.60721;14;331.4816;False
11;55.7436180114746;22.1461997747421;547;19.89059;13;329.3044;True
12;57.4448394775391;28.5485466957092;547;19.68143;14;330.7447;True
13;57.8161277770996;30.7212778568268;547;19.38623;14;332.4753;True
14;56.901554107666;26.2576501011848;547;21.85651;14;332.4753;True
15;50.5324020385742;23.4288261175156;527.114;22.08533;14;327.0836;False
16;57.0065879821777;26.5601480126381;547;21.79517;14;333.0721;True
17;57.6410827636719;22.7932532429695;547;20.0285;14;333.0721;True
18;57.6479949951172;28.0501346349716;547;20.07184;14;333.2379;True
19;56.0359954833984;32.1473902702332;547;23.89233;14;330.6089;True
20;56.5963859558105;19.3400745868683;547;23.18762;14;333.1978;True
21;57.8771018981934;23.804471385479;547;19.49011;14;333.1978;True
22;55.5062026977539;23.5467486619949;547;19.70538;13;327.0801;True
23;55.7884635925293;29.8836795330048;547;19.7569;13;329.2538;True
24;57.0864410400391;29.5123373031616;547;20.28772;14;329.9024;True
25;57.0724182128906;33.3577934265137;547;20.3429;14;329.9504;True
26;55.4229927062988;27.1811960458755;547;19.84607;13;326.8735;True
27;54.8636512756348;21.3063798904419;547;22.8075;13;329.9738;True
28;55.6493873596191;21.1537907719612;547;20.03992;13;329.0374;True
29;55.6723175048828;28.0984439373016;547;19.97961;13;329.0374;True
30;55.5169258117676;24.5061750769615;547;25.22168;14;329.2998;True
