Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;3.73670243909622E+29;2.06323137516492E+28;291.3225;23.26225;13;404.5036;False
2;4.20897233284322E+29;5.46518836025986E+28;294.2262;22.77876;12;405.7428;False
3;3.29110590684387E+30;1.84465184571726E+29;349.2302;23.99148;12;326.5884;False
4;3.38138123349777E+30;3.38609152111191E+29;350.0186;17.58054;12;326.5884;False
5;4.10530704959227E+31;2.05305751317214E+30;430.9684;28.95175;12;326.5884;False
6;1.54351733663022E+33;7.94050719773358E+31;583.0547;26.37828;14;349.8723;False
7;1.04587414087215E+30;6.66250369001279E+28;317.412;18.71089;14;349.8723;False
8;1.17307304508155E+32;5.92579975979127E+30;470.3745;21.44354;13;423.8445;False
9;4.81753457410069E+31;2.71752110706647E+30;436.7525;20.90302;12;405.8268;False
10;2.36610477844647E+32;1.69071866974231E+31;498.6963;23.25647;9;364.2875;False
11;7.52268598365038E+29;4.01283294353923E+28;308.8145;20.04514;9;364.2875;False
12;3.07590985739755E+30;1.91259119073837E+29;347.2678;21.68118;12;313.022;False
13;7.17543006923352E+32;3.60722056577686E+31;547;23.94345;10;331.444;True
14;7.17543006923352E+32;3.59220004164134E+31;547;22.38364;14;356.0393;True
15;2.29338024998547E+32;1.16916783858248E+31;497.4006;21.62866;14;356.0393;False
16;4.99573749346681E+31;5.46165870365988E+30;438.0765;24.96448;13;385.0724;False
17;1.05220676934592E+32;5.35284521603524E+30;466.1315;25.8526;13;385.0724;False
18;2.25198353507177E+32;1.13268288401151E+31;496.6462;26.52075;13;385.0724;False
19;3.01118215562665E+30;2.2722622536799E+29;346.6528;23.45978;11;301.3024;False
20;3.0649022855785E+30;3.7047825741205E+29;347.164;19.79248;13;327.936;False
21;1.34867991109799E+30;1.38533099448341E+29;324.2095;17.92865;13;327.936;False
22;1.72501468040455E+31;1.39193949166637E+30;400.9277;19.25812;12;335.3772;False
23;1.07552046856389E+32;6.29162380360495E+30;466.9835;21.97589;12;335.3772;False
