Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;375.186004638672;87.77522752285;375.186;21.81114;13;322.393;False
2;501.057647705078;136.535680449009;501.0576;23.5841;13;323.0331;False
3;462.129089355469;153.883908647299;462.1291;23.82469;13;322.2567;False
4;547;183.100523719192;547;20.73796;13;321.5184;True
5;528.811340332031;314.122946202755;528.8113;23.29097;12;341.4807;False
6;498.664276123047;309.215286445618;498.6643;20.80594;13;342.274;False
7;547;292.026749801636;547;21.38005;13;334.7538;True
8;529.976196289063;319.268540048599;529.9762;23.96758;12;321.2475;False
9;547;259.176497003436;547;20.67972;12;324.0878;True
10;547;294.501726150513;547;21.57541;13;327.5662;True
11;547;259.377510118485;547;23.34354;12;322.7946;True
12;547;301.878929138184;547;23.2648;13;334.6415;True
13;496.576446533203;271.071232932806;496.5764;23.28671;13;323.5106;False
14;547;264.676392052323;547;30.51184;13;338.5655;True
15;547;308.418263244629;547;20.50537;12;323.7059;True
16;528.196411132813;322.438927793503;528.1964;26.47534;13;326.6132;False
17;582.650756835938;328.52854385376;582.6508;26.48047;14;329.4501;False
18;526.464233398438;361.833633422852;526.4642;21.79437;14;342.0277;False
19;547;351.45087890625;547;21.60229;14;340.9352;True
20;462.343139648438;320.757749080658;462.3431;19.79407;13;321.3374;False
21;547;298.63509683609;547;21.12262;14;328.8186;True
22;469.538452148438;280.247969341278;469.5385;21.58514;11;334.5502;False
23;547;371.309773254395;547;22.91815;14;332.3515;True
24;494.698852539063;267.088537693024;494.6989;23.07343;13;332.3032;False
25;547;288.80037317276;547;20.21954;12;318.7841;True
26;547;307.170982599258;547;23.41693;14;328.3417;True
27;547;314.95177359581;547;22.85461;14;331.3625;True
28;531.75732421875;315.879249644279;531.7573;27.85394;11;322.178;False
29;547;305.120538169146;547;24.90375;12;321.0829;True
30;547;337.557821655273;547;23.28186;13;327.1497;True
