Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;325.045684814453;71.4296445965767;325.0457;23.3109;13;359.3592;False
2;463.874145507813;97.4440727800131;463.8741;28.51026;13;338.581;False
3;326.666381835938;122.748589280248;326.6664;35.17434;13;315.5421;False
4;352.146362304688;91.4623170047998;352.1464;21.19872;13;258.9982;False
5;266.99267578125;101.327180922031;266.9927;19.35487;11;309.6813;False
6;375.903594970703;92.8850217305124;375.9036;18.97687;12;326.2487;False
7;316.452819824219;76.0803209077567;316.4528;21.34659;11;313.8518;False
8;321.993682861328;103.97568140775;321.9937;17.44009;12;292.1457;False
9;217.334533691406;57.7561028599739;217.3345;37.66827;12;285.3937;False
10;244.21061706543;98.3256617099047;244.2106;17.31064;11;311.7529;False
11;407.813049316406;108.65528498143;407.813;20.62421;14;316.7294;False
12;441.449035644531;101.445888122916;441.449;22.53568;14;316.7294;False
13;402.841827392578;91.8538192212582;402.8418;21.83243;14;316.7294;False
14;377.407409667969;109.834679681063;377.4074;17.39188;14;316.7294;False
15;408.339935302734;87.3286221623421;408.3399;21.69745;14;316.7294;False
16;403.632507324219;92.1663214147091;403.6325;25.57581;14;316.7294;False
17;352.747985839844;104.377381685376;352.748;18.1441;14;316.7294;False
18;345.981018066406;145.072340577841;345.981;21.52979;14;316.7294;False
19;295.480133056641;105.85007045269;295.4801;17.43561;14;316.7294;False
20;494.956420898438;165.101611861587;494.9564;22.05817;13;291.7019;False
21;547;134.713926154375;547;21.19989;13;291.7019;True
22;465.570739746094;125.725996363163;465.5707;19.12476;13;291.7019;False
23;493.979888916016;142.261362280697;493.9799;22.7627;13;357.2778;False
24;497.420776367188;126.708564400673;497.4208;20.60297;12;319.3638;False
25;496.462066650391;94.6245862349868;496.4621;22.78107;12;319.3638;False
26;349.745452880859;102.478795816004;349.7455;21.53479;14;373.9634;False
27;468.673034667969;135.608794514835;468.673;25.39178;12;319.3638;False
28;528.587219238281;153.189704591036;528.5872;25.13269;14;373.9634;False
29;433.083435058594;96.9482315018773;433.0834;23.51331;14;373.9634;False
30;547;140.915182390809;547;24.52435;13;332.2229;True
